Assembly instruction,Category,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PD {evex},VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PD {evex},VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PD,VFMA,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PH,FP16,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS {evex},VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS {evex},VFMA,
VFMADDSUB231PS,VFMA,
VFMADDSUB231PS,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD {evex},VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD {evex},VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PD,VFMA,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PH,FP16,
VFMSUB132PS,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS {evex},VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS {evex},VFMA,
VFMSUB132PS,VFMA,
VFMSUB132PS,VFMA,
VFMSUB132SD {evex},VFMA,
VFMSUB132SD,VFMA,
VFMSUB132SD,VFMA,
VFMSUB132SD {evex},VFMA,
VFMSUB132SD,VFMA,
VFMSUB132SD,VFMA,
VFMSUB132SD {evex},VFMA,
VFMSUB132SD,VFMA,
VFMSUB132SD,VFMA,
VFMSUB132SH,FP16,
VFMSUB132SH,FP16,
VFMSUB132SH,FP16,
VFMSUB132SH,FP16,
VFMSUB132SH,FP16,
VFMSUB132SH,FP16,
VFMSUB132SH,FP16,
VFMSUB132SH,FP16,
VFMSUB132SH,FP16,
VFMSUB132SS {evex},VFMA,
VFMSUB132SS,VFMA,
VFMSUB132SS,VFMA,
VFMSUB132SS {evex},VFMA,
VFMSUB132SS,VFMA,
VFMSUB132SS,VFMA,
VFMSUB132SS {evex},VFMA,
VFMSUB132SS,VFMA,
VFMSUB132SS,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD {evex},VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD {evex},VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PD,VFMA,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PH,FP16,
VFMSUB213PS,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS {evex},VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS {evex},VFMA,
VFMSUB213PS,VFMA,
VFMSUB213PS,VFMA,
VFMSUB213SD {evex},VFMA,
VFMSUB213SD,VFMA,
VFMSUB213SD,VFMA,
VFMSUB213SD {evex},VFMA,
VFMSUB213SD,VFMA,
VFMSUB213SD,VFMA,
VFMSUB213SD {evex},VFMA,
VFMSUB213SD,VFMA,
VFMSUB213SD,VFMA,
VFMSUB213SH,FP16,
VFMSUB213SH,FP16,
VFMSUB213SH,FP16,
VFMSUB213SH,FP16,
VFMSUB213SH,FP16,
VFMSUB213SH,FP16,
VFMSUB213SH,FP16,
VFMSUB213SH,FP16,
VFMSUB213SH,FP16,
VFMSUB213SS {evex},VFMA,
VFMSUB213SS,VFMA,
VFMSUB213SS,VFMA,
VFMSUB213SS {evex},VFMA,
VFMSUB213SS,VFMA,
VFMSUB213SS,VFMA,
VFMSUB213SS {evex},VFMA,
VFMSUB213SS,VFMA,
VFMSUB213SS,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD {evex},VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD {evex},VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PD,VFMA,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PH,FP16,
VFMSUB231PS,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS {evex},VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS {evex},VFMA,
VFMSUB231PS,VFMA,
VFMSUB231PS,VFMA,
VFMSUB231SD {evex},VFMA,
VFMSUB231SD,VFMA,
VFMSUB231SD,VFMA,
VFMSUB231SD {evex},VFMA,
VFMSUB231SD,VFMA,
VFMSUB231SD,VFMA,
VFMSUB231SD {evex},VFMA,
VFMSUB231SD,VFMA,
VFMSUB231SD,VFMA,
VFMSUB231SH,FP16,
VFMSUB231SH,FP16,
VFMSUB231SH,FP16,
VFMSUB231SH,FP16,
VFMSUB231SH,FP16,
VFMSUB231SH,FP16,
VFMSUB231SH,FP16,
VFMSUB231SH,FP16,
VFMSUB231SH,FP16,
VFMSUB231SS {evex},VFMA,
VFMSUB231SS,VFMA,
VFMSUB231SS,VFMA,
VFMSUB231SS {evex},VFMA,
VFMSUB231SS,VFMA,
VFMSUB231SS,VFMA,
VFMSUB231SS {evex},VFMA,
VFMSUB231SS,VFMA,
VFMSUB231SS,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD {evex},VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD {evex},VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PD,VFMA,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PH,FP16,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS {evex},VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS {evex},VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD132PS,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD {evex},VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD {evex},VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PD,VFMA,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PH,FP16,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS {evex},VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS {evex},VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD213PS,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD {evex},VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD {evex},VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PD,VFMA,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PH,FP16,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS {evex},VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS {evex},VFMA,
VFMSUBADD231PS,VFMA,
VFMSUBADD231PS,VFMA,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCPH,FP16,
VFMULCSH,FP16,
VFMULCSH,FP16,
VFMULCSH,FP16,
VFMULCSH,FP16,
VFMULCSH,FP16,
VFMULCSH,FP16,
VFMULCSH,FP16,
VFMULCSH,FP16,
VFMULCSH,FP16,
VFNMADD132PD,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD {evex},VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD {evex},VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PD,VFMA,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PH,FP16,
VFNMADD132PS,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS {evex},VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS {evex},VFMA,
VFNMADD132PS,VFMA,
VFNMADD132PS,VFMA,
VFNMADD132SD {evex},VFMA,
VFNMADD132SD,VFMA,
VFNMADD132SD,VFMA,
VFNMADD132SD {evex},VFMA,
VFNMADD132SD,VFMA,
VFNMADD132SD,VFMA,
VFNMADD132SD {evex},VFMA,
VFNMADD132SD,VFMA,
VFNMADD132SD,VFMA,
VFNMADD132SH,FP16,
VFNMADD132SH,FP16,
VFNMADD132SH,FP16,
VFNMADD132SH,FP16,
VFNMADD132SH,FP16,
VFNMADD132SH,FP16,
VFNMADD132SH,FP16,
VFNMADD132SH,FP16,
VFNMADD132SH,FP16,
VFNMADD132SS {evex},VFMA,
VFNMADD132SS,VFMA,
VFNMADD132SS,VFMA,
VFNMADD132SS {evex},VFMA,
VFNMADD132SS,VFMA,
VFNMADD132SS,VFMA,
VFNMADD132SS {evex},VFMA,
VFNMADD132SS,VFMA,
VFNMADD132SS,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD {evex},VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD {evex},VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PD,VFMA,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PH,FP16,
VFNMADD213PS,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS {evex},VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS {evex},VFMA,
VFNMADD213PS,VFMA,
VFNMADD213PS,VFMA,
VFNMADD213SD {evex},VFMA,
VFNMADD213SD,VFMA,
VFNMADD213SD,VFMA,
VFNMADD213SD {evex},VFMA,
VFNMADD213SD,VFMA,
VFNMADD213SD,VFMA,
VFNMADD213SD {evex},VFMA,
VFNMADD213SD,VFMA,
VFNMADD213SD,VFMA,
VFNMADD213SH,FP16,
VFNMADD213SH,FP16,
VFNMADD213SH,FP16,
VFNMADD213SH,FP16,
VFNMADD213SH,FP16,
VFNMADD213SH,FP16,
VFNMADD213SH,FP16,
VFNMADD213SH,FP16,
VFNMADD213SH,FP16,
VFNMADD213SS {evex},VFMA,
VFNMADD213SS,VFMA,
VFNMADD213SS,VFMA,
VFNMADD213SS {evex},VFMA,
VFNMADD213SS,VFMA,
VFNMADD213SS,VFMA,
VFNMADD213SS {evex},VFMA,
VFNMADD213SS,VFMA,
VFNMADD213SS,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD {evex},VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD {evex},VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PD,VFMA,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PH,FP16,
VFNMADD231PS,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS {evex},VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS {evex},VFMA,
VFNMADD231PS,VFMA,
VFNMADD231PS,VFMA,
VFNMADD231SD {evex},VFMA,
VFNMADD231SD,VFMA,
VFNMADD231SD,VFMA,
VFNMADD231SD {evex},VFMA,
VFNMADD231SD,VFMA,
VFNMADD231SD,VFMA,
VFNMADD231SD {evex},VFMA,
VFNMADD231SD,VFMA,
VFNMADD231SD,VFMA,
VFNMADD231SH,FP16,
VFNMADD231SH,FP16,
VFNMADD231SH,FP16,
VFNMADD231SH,FP16,
VFNMADD231SH,FP16,
VFNMADD231SH,FP16,
VFNMADD231SH,FP16,
VFNMADD231SH,FP16,
VFNMADD231SH,FP16,
VFNMADD231SS {evex},VFMA,
VFNMADD231SS,VFMA,
VFNMADD231SS,VFMA,
VFNMADD231SS {evex},VFMA,
VFNMADD231SS,VFMA,
VFNMADD231SS,VFMA,
VFNMADD231SS {evex},VFMA,
VFNMADD231SS,VFMA,
VFNMADD231SS,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD {evex},VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD {evex},VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PD,VFMA,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PH,FP16,
VFNMSUB132PS,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS {evex},VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS {evex},VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132PS,VFMA,
VFNMSUB132SD {evex},VFMA,
VFNMSUB132SD,VFMA,
VFNMSUB132SD,VFMA,
VFNMSUB132SD {evex},VFMA,
VFNMSUB132SD,VFMA,
VFNMSUB132SD,VFMA,
VFNMSUB132SD {evex},VFMA,
VFNMSUB132SD,VFMA,
VFNMSUB132SD,VFMA,
VFNMSUB132SH,FP16,
VFNMSUB132SH,FP16,
VFNMSUB132SH,FP16,
VFNMSUB132SH,FP16,
VFNMSUB132SH,FP16,
VFNMSUB132SH,FP16,
VFNMSUB132SH,FP16,
VFNMSUB132SH,FP16,
VFNMSUB132SH,FP16,
VFNMSUB132SS {evex},VFMA,
VFNMSUB132SS,VFMA,
VFNMSUB132SS,VFMA,
VFNMSUB132SS {evex},VFMA,
VFNMSUB132SS,VFMA,
VFNMSUB132SS,VFMA,
VFNMSUB132SS {evex},VFMA,
VFNMSUB132SS,VFMA,
VFNMSUB132SS,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD {evex},VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD {evex},VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PD,VFMA,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PH,FP16,
VFNMSUB213PS,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS {evex},VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS {evex},VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213PS,VFMA,
VFNMSUB213SD {evex},VFMA,
VFNMSUB213SD,VFMA,
VFNMSUB213SD,VFMA,
VFNMSUB213SD {evex},VFMA,
VFNMSUB213SD,VFMA,
VFNMSUB213SD,VFMA,
VFNMSUB213SD {evex},VFMA,
VFNMSUB213SD,VFMA,
VFNMSUB213SD,VFMA,
VFNMSUB213SH,FP16,
VFNMSUB213SH,FP16,
VFNMSUB213SH,FP16,
VFNMSUB213SH,FP16,
VFNMSUB213SH,FP16,
VFNMSUB213SH,FP16,
VFNMSUB213SH,FP16,
VFNMSUB213SH,FP16,
VFNMSUB213SH,FP16,
VFNMSUB213SS {evex},VFMA,
VFNMSUB213SS,VFMA,
VFNMSUB213SS,VFMA,
VFNMSUB213SS {evex},VFMA,
VFNMSUB213SS,VFMA,
VFNMSUB213SS,VFMA,
VFNMSUB213SS {evex},VFMA,
VFNMSUB213SS,VFMA,
VFNMSUB213SS,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD {evex},VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD {evex},VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PD,VFMA,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PH,FP16,
VFNMSUB231PS,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS {evex},VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS {evex},VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231PS,VFMA,
VFNMSUB231SD {evex},VFMA,
VFNMSUB231SD,VFMA,
VFNMSUB231SD,VFMA,
VFNMSUB231SD {evex},VFMA,
VFNMSUB231SD,VFMA,
VFNMSUB231SD,VFMA,
VFNMSUB231SD {evex},VFMA,
VFNMSUB231SD,VFMA,
VFNMSUB231SD,VFMA,
VFNMSUB231SH,FP16,
VFNMSUB231SH,FP16,
VFNMSUB231SH,FP16,
VFNMSUB231SH,FP16,
VFNMSUB231SH,FP16,
VFNMSUB231SH,FP16,
VFNMSUB231SH,FP16,
VFNMSUB231SH,FP16,
VFNMSUB231SH,FP16,
VFNMSUB231SS {evex},VFMA,
VFNMSUB231SS,VFMA,
VFNMSUB231SS,VFMA,
VFNMSUB231SS {evex},VFMA,
VFNMSUB231SS,VFMA,
VFNMSUB231SS,VFMA,
VFNMSUB231SS {evex},VFMA,
VFNMSUB231SS,VFMA,
VFNMSUB231SS,VFMA,
VFPCLASSPD,AVX512,
VFPCLASSPD,AVX512,
VFPCLASSPD,AVX512,
VFPCLASSPD,AVX512,
VFPCLASSPD,AVX512,
VFPCLASSPD,AVX512,
VFPCLASSPH,FP16,
VFPCLASSPH,FP16,
VFPCLASSPH,FP16,
VFPCLASSPH,FP16,
VFPCLASSPH,FP16,
VFPCLASSPH,FP16,
VFPCLASSPS,AVX512,
VFPCLASSPS,AVX512,
VFPCLASSPS,AVX512,
VFPCLASSPS,AVX512,
VFPCLASSPS,AVX512,
VFPCLASSPS,AVX512,
VFPCLASSSD,AVX512,
VFPCLASSSD,AVX512,
VFPCLASSSD,AVX512,
VFPCLASSSD,AVX512,
VFPCLASSSH,FP16,
VFPCLASSSH,FP16,
VFPCLASSSH,FP16,
VFPCLASSSH,FP16,
VFPCLASSSS,AVX512,
VFPCLASSSS,AVX512,
VFPCLASSSS,AVX512,
VFPCLASSSS,AVX512,
VGATHERDPD,GATHER,
VGATHERDPD,GATHER,
VGATHERDPD,GATHER,
VGATHERDPS,GATHER,
VGATHERDPS,GATHER,
VGATHERDPS,GATHER,
VGATHERPF0DPD,GATHER,
VGATHERPF0DPS,GATHER,
VGATHERPF0QPD,GATHER,
VGATHERPF0QPS,GATHER,
VGATHERPF1DPD,GATHER,
VGATHERPF1DPS,GATHER,
VGATHERPF1QPD,GATHER,
VGATHERPF1QPS,GATHER,
VGATHERQPD,GATHER,
VGATHERQPD,GATHER,
VGATHERQPD,GATHER,
VGATHERQPS,GATHER,
VGATHERQPS,GATHER,
VGATHERQPS,GATHER,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPD,AVX512,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPH,FP16,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPPS,AVX512,
VGETEXPSD,AVX512,
VGETEXPSD,AVX512,
VGETEXPSD,AVX512,
VGETEXPSD,AVX512,
VGETEXPSD,AVX512,
VGETEXPSD,AVX512,
VGETEXPSD,AVX512,
VGETEXPSD,AVX512,
VGETEXPSD,AVX512,
VGETEXPSH,FP16,
VGETEXPSH,FP16,
VGETEXPSH,FP16,
VGETEXPSH,FP16,
VGETEXPSH,FP16,
VGETEXPSH,FP16,
VGETEXPSH,FP16,
VGETEXPSH,FP16,
VGETEXPSH,FP16,
VGETEXPSS,AVX512,
VGETEXPSS,AVX512,
VGETEXPSS,AVX512,
VGETEXPSS,AVX512,
VGETEXPSS,AVX512,
VGETEXPSS,AVX512,
VGETEXPSS,AVX512,
VGETEXPSS,AVX512,
VGETEXPSS,AVX512,
VGETMANTPD,AVX512,
VGETMANTPD,AVX512,
VGETMANTPD,AVX512,
VGETMANTPD,AVX512,
VGETMANTPD,AVX512,
VGETMANTPD,AVX512,
